   0.0000000000000000        1.0000000000000000       0.99999999999999989     
   4.0040040040040040E-003  0.99947382069301960       0.99999505531744592     
   8.0080080080080079E-003  0.99999548856539588       0.99998022131868325     
   1.2012012012012012E-002  0.99949199032045244       0.99995549815041107     
   1.6016016016016016E-002  0.99981416875232787       0.99992088605712559     
   2.0020020020020020E-002  0.99953054490434834       0.99987638538111856     
   2.4024024024024024E-002  0.99966988101360155       0.99982199656247328     
   2.8028028028028028E-002  0.99956318707636038       0.99975772013906072     
   3.2032032032032032E-002  0.99957954171148422       0.99968355674653397     
   3.6036036036036036E-002  0.99958529772847982       0.99959950711832180     
   4.0040040040040040E-002  0.99954000767285545       0.99950557208562174     
   4.4044044044044044E-002  0.99960363457092150       0.99940175257739161     
   4.8048048048048048E-002  0.99954197750501905       0.99928804962034012     
   5.2052052052052052E-002  0.99962707231586834       0.99916446433891792     
   5.6056056056056056E-002  0.99957621937469587       0.99903099795530459     
   6.0060060060060060E-002  0.99966288196834874       0.99888765178939798     
   6.4064064064064064E-002  0.99963569422447263       0.99873442725880068     
   6.8068068068068074E-002  0.99971577971116732       0.99857132587880615     
   7.2072072072072071E-002  0.99971573738214259       0.99839834926238324     
   7.6076076076076082E-002  0.99978818710110307       0.99821549912016094     
   8.0080080080080079E-002  0.99981356707785873       0.99802277726041122     
   8.4084084084084090E-002  0.99988084181865644       0.99782018558903074     
   8.8088088088088087E-002  0.99992766147720180       0.99760772610952264     
   9.2092092092092098E-002  0.99999340340661758       0.99738540092297623     
   9.6096096096096095E-002   1.0000572222751847       0.99715321222804643     
  0.10010010010010011        1.0001249282170386       0.99691116232093191     
  0.10410410410410410        1.0002017864303776       0.99665925359535279     
  0.10810810810810811        1.0002741937094286       0.99639748854252641     
  0.11211211211211211        1.0003609790441623       0.99612586975114281     
  0.11611611611611612        1.0004398952585072       0.99584439990733964     
  0.12012012012012012        1.0005343759527743       0.99555308179467450     
  0.12412412412412413        1.0006207497952606       0.99525191829409887     
  0.12812812812812813        1.0007214419436286       0.99494091238392868     
  0.13213213213213212        1.0008155388411828       0.99462006713981466     
  0.13613613613613615        1.0009215154627709       0.99428938573471282     
  0.14014014014014015        1.0010231161289358       0.99394887143885213     
  0.14414414414414414        1.0011338185764802       0.99359852761970280     
  0.14814814814814814        1.0012423973980658       0.99323835774194291     
  0.15215215215215216        1.0013574780349739       0.99286836536742373     
  0.15615615615615616        1.0014723434932387       0.99248855415513493     
  0.16016016016016016        1.0015915488799179       0.99209892786116838     
  0.16416416416416416        1.0017119431932267       0.99169949033868066     
  0.16816816816816818        1.0018350361959643       0.99129024553785539     
  0.17217217217217218        1.0019601987375018       0.99087119750586361     
  0.17617617617617617        1.0020869128063463       0.99044235038682449     
  0.18018018018018017        1.0022161152586420       0.99000370842176388     
  0.18418418418418420        1.0023461327116272       0.98955527594857196     
  0.18818818818818819        1.0024786940369794       0.98909705740196130     
